pk,age,sex,geoid,ii_1,ii_2,ii_3,tm_2_no_hisp_lat_orgn,tm_2_yes_mex_am_chicano_orgn,tm_2_yes_puerto_rican,tm_2_yes_cuban_origin,tm_2_yes_anthr_hisp_lat_spn_origin,tm_3_amrcn_indn_alsk_ntv,tm_3_asian,tm_3_blck_afrcn_amrcn,tm_3_hwan_other_pcfc_islander,tm_3_white,tm_3_other,tm_4,tm_5,tm_6,cn_hs_1,cn_hs_2_bug_infestation,cn_hs_2_mold,cn_hs_2_lead_paint_pipes,cn_hs_2_inadq_heat,cn_hs_2_oven_not_wkg,cn_hs_2_smoke_det_not_wkg,cn_hs_2_water_leaks,cn_hs_2_none_of_the_above,cn_fd_1,cn_fd_2,cn_tr_1,cn_ut_1,cn_sf_1,cn_sf_2,cn_sf_3,cn_sf_4,sn_ff_2
13360,63,F,080770008002,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,3,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,SMTM_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,""
12618,1,M,080770008002,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","","",,,,,,,,,"","","","","","","","",""
4569,2,F,080770008002,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,NVR_ATTND_SCHL,5,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
1569,38,F,080770008002,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,FRLY_OFTN
2723,1,F,080770008002,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_15_LESS_THEN_20K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
13956,1,F,080770008002,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,"",NEVER,NEVER,NEVER
16201,37,M,080770008002,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,YES,NEVER,FRLY_OFTN,NEVER,NEVER,NEVER
13783,1,M,080770008002,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,NVR_ATTND_SCHL,7,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
15373,0,M,080770008002,MY_CHILD,ONE,NONE_OF_THE_ABOVE,0,1,0,0,0,0,0,0,0,1,0,NVR_ATTND_SCHL,3,MORE_THN_20_LESS_THEN_25K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,FRLY_OFTN
14785,0,F,080770008002,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
5124,0,M,080770008002,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,MORE_THN_50_LESS_THEN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,RARELY
13070,29,F,080770008002,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,0,0,0,0,1,,,,,,,CLG_1_3,3,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
18260,63,F,080770008002,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,"",1,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,YES,NEVER,NEVER,NEVER,NEVER,NEVER
6083,9,M,080770008002,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,RARELY
9987,31,M,080770008002,MYSELF,ONE,NONE_OF_THE_ABOVE,0,1,0,0,1,0,0,0,0,1,0,GRD_12_HGH_SCHL,7,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,1,1,0,0,0,1,1,0,SMTM_TRUE,SMTM_TRUE,YES,NO,NEVER,NEVER,NEVER,NEVER,SOMETIMES
16633,64,F,080770008002,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
15964,23,F,080770008002,OTHER,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
18292,38,F,080770008002,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
19371,8,F,080770008002,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,SOMETIMES,NEVER,RARELY,NEVER
16927,26,F,080770008002,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,4,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,YES,NEVER,NEVER,NEVER,NEVER,NEVER
15688,61,F,080770008002,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,2,MORE_THN_15_LESS_THEN_20K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
12527,18,M,080770008002,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
14769,58,F,080770008002,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",HSNG_UNSURE,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,NO,"","","","",""
633,21,F,080770012001,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
13669,42,F,080770012001,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,1,0,SMTM_TRUE,SMTM_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
8744,76,M,080770012001,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,1,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,1,0,0,0,0,0,0,0,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,RARELY,SOMETIMES
7551,79,F,080770012001,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,1,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
14954,43,M,080770012001,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,RARELY,NEVER,NEVER
6729,15,F,080770012001,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",1,"",STDY_HSNG,0,0,0,0,0,0,1,0,SMTM_TRUE,NEVER_TRUE,"",NO,"","","","",""
12735,2,F,080770012001,MY_CHILD,TWO_OR_MORE,NONE_OF_THE_ABOVE,0,0,0,0,1,,,,,,,"",4,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
6854,71,F,080770012001,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,1,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
8731,75,M,080770012001,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,2,"",STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
9835,56,F,080770012001,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_75K,STDY_HSNG,1,0,0,0,0,1,0,0,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,SOMETIMES,NEVER,NEVER,SOMETIMES
1232,40,M,080770012001,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,1,LESS_THN_10K,NO_STDY_HSNG,0,1,1,0,0,0,0,0,OFTEN_TRUE,OFTEN_TRUE,YES,"",SOMETIMES,RARELY,RARELY,RARELY,ALWAYS
12577,56,F,080770012001,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,MORE_THN_20_LESS_THEN_25K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,NO,"","","","",""
8579,37,M,080770012001,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
1039,19,F,080770012001,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,GRD_12_HGH_SCHL,4,MORE_THN_75K,STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
